timestamp,source_ip,destination_ip,src_port,dst_port,protocol,final_label,confidence,attack_votes,total_models,threshold,vote_k,agg_method,model_probabilities
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2306,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2307,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2308,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2309,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2310,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2311,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2312,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2313,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:26,10.11.163.81,10.11.163.210,2314,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2315,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2316,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2317,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2318,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2319,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2320,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2321,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2322,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2323,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2324,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:27,10.11.163.81,10.11.163.210,2325,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2326,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2327,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2328,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2329,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2330,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2331,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2332,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2333,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2334,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:28,10.11.163.81,10.11.163.210,2335,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2336,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2337,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2338,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2339,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2340,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2341,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2342,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2343,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2344,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2345,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:29,10.11.163.81,10.11.163.210,2346,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2347,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2348,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2349,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2350,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2351,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2352,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2353,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2354,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2355,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2356,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:30,10.11.163.81,10.11.163.210,2357,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2358,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2359,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2360,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2361,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2362,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2363,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2364,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2365,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2366,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:31,10.11.163.81,10.11.163.210,2367,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:32,10.11.163.81,10.11.163.210,2368,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:32,10.11.163.81,10.11.163.210,2369,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:32,10.11.163.81,10.11.163.210,2370,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
2026-01-07 15:21:32,10.11.163.81,10.11.163.210,2371,53,UDP,BENIGN,0.025205,0,8,0.2,3,voting+mean,BENIGN,BENIGN,Low risk traffic,"{'LogisticRegression': 0.0, 'NaiveBayes': 0.0, 'SupportVectorMachine': 0.040245, 'KNN': 0.0, 'DecisionTree': 0.0, 'RandomForest': 0.16, 'GradientBoosting': 0.001396, 'MultiLayerPerceptron': 0.0}"
